stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
RJA002,Jean Jaures,AVENUE JEAN JAURES 59790 RONCHIN - AU DROIT DU N° 187,50.609648,3.075316,1,,0,5557,,0
SNO031,Le Sart,AVENUE DE FLANDRE 59650 VILLENEUVE D ASCQ - AU DROIT DU N° 20 A 24,50.663187,3.139446,1,,0,1982,,0
SNO042,Le Sart,AVENUE DE FLANDRE 59650 VILLENEUVE D ASCQ - AU DROIT DU N° 17 A 21,50.66331,3.13846,1,,0,1982,,0
FLB001,Flers Bourg,RUE ALEXANDRE DETROY 59650 VILLENEUVE D ASCQ - À L'OPPOSÉ DU N° 2,50.63635,3.127985,1,,0,4351,,0
WAM001,Agrippin,RUE DU MAIRE CATTEAU 59118 WAMBRECHIES - 10M AVANT LE ROND POINT,50.686961,3.038421,1,,0,2026,,0
OEL002,Leo Lagrange,RUE LOUISE MICHEL 59290 WASQUEHAL - A L'OPPOSE DU N° 85,50.683864,3.139255,1,,0,2060,,0
WAT005,Centre,RUE DES BASANOS 59150 WATTRELOS - ANGLE RUE GUSTAVE DELORY,50.702809,3.214446,1,,0,2150,,0
VAO003,Vallon,RUE VALLON 59150 WATTRELOS - AU DROIT DU 49,50.704506,3.225578,1,,0,2175,,0
OSE003,La Roseliere,RUE BLOMME 59150 WATTRELOS - AU DROIT MAISON DE RETRAITE,50.704252,3.237113,1,,0,2595,,0
MAR002,Voltaire,RUE VOLTAIRE 59150 WATTRELOS - A L'OPPOSE DU N°59,50.714675,3.192813,1,,0,5473,,0
MME001,Lommelet,RUE DU GENERAL LECLERC 59350 SAINT ANDRE -,50.666263,3.050212,1,,0,5905,,0
PLG002,De Gaulle,RUE J.B LEBAS 59150 WATTRELOS - A L OPPOSE DU N° 102,50.703284,3.219539,1,,0,2164,,0
PCI001,Europe,BOULEVARD FAIDHERBE 59280 ARMENTIERES - A L'OPP RUCHE D'ENTREPRISES,50.689542,2.865727,1,,0,6901,,0
AQC002,Ascq 4 Chemins,RUE DES FUSILLEES 59650 VILLENEUVE D ASCQ - AU DROIT DU 122,50.614688,3.155333,1,,0,5643,,0
SCP001,Le Complivois,RUE DE QUESNOY 59118 WAMBRECHIES -,50.68946,3.05629,1,,0,2035,,0
HMA002,Mairie,RUE SADI CARNOT 59320 HAUBOURDIN - À L'OPPOSÉ DE L'HÔTEL DE VILLE,50.610561,2.982806,1,,0,6254,,0
ACQ001,Jacquard,RUE DE LA MARTINOIRE 59150 WATTRELOS - À L'OPPOSÉ DE LA REDOUTE,50.717835,3.1976,1,,0,2195,,0
GHE001,Ghesquiere,AVENUE DU MAIRE CATTEAU 59118 WAMBRECHIES - AU DROIT DU N° 83,50.685549,3.04227,1,,0,5863,,0
WCA002,Pole Emploi,RUE DE LEERS 59150 WATTRELOS - AU DROIT DE STEFFY LINGERIE,50.694168,3.231254,1,,0,5694,,0
WHO002,La Houzarde,RUE JULES GUESDE 59150 WATTRELOS - A L'OPPOSE DU N° 228,50.710409,3.232845,1,,0,2177,,0
FMA002,Fort Mahieu,RUE D'ARMENTIÈRES 59193 ERQUINGHEM LYS - À L'OPPOSÉ DU N° 996,50.680502,2.859095,1,,0,6316,,0
LFG002,Lafargue,RUE JEAN JAURES 59650 VILLENEUVE D ASCQ - AU DROIT DU N°237,50.668708,3.142922,1,,0,1917,,0
GEN002,Gendarmerie,BOULEVARD DE MONS 59650 VILLENEUVE D ASCQ - AU DROIT DE LA GENDARMERIE,50.646483,3.129937,1,,0,7079,,0
RIM001,College Rimbaud,RUE GASTON BARATTE 59650 VILLENEUVE D ASCQ - AU DROIT DU COLLEGE,50.618037,3.157517,1,,0,1986,,0
BDM001,Boulevard De Mons,BOULEVARD DE MONS 59650 VILLENEUVE D ASCQ -  ANGLE RUE PARMENTIER,50.643982,3.135314,1,,0,1973,,0
CHA003,Chanterelle,AVENUE CHAMPOLLION 59650 VILLENEUVE D ASCQ - AU DROIT DU N°1,50.638245,3.140244,1,,0,7057,,0
WAM090,Agrippin,RUE D'YPRES 59118 WAMBRECHIES - A L'OPP DU N°1825,50.687256,3.036999,1,,0,2026,,0
GST001,Gare,RUE GAMBETTA 59350 SAINT ANDRE -,50.655101,3.050899,1,,0,1607,,0
LEO002,Leo Lagrange,AVENUE LEON BLUM 59280 ARMENTIERES - AU DROIT TERRAIN DE BASKET,50.694452,2.887512,1,,0,105,,0
PAB002,Pave Bleu,RUE DU PAVE BLEU 59650 VILLENEUVE D ASCQ - ANGLE 2 RUE DU PETIT PONT,50.645945,3.135543,1,,0,2014,,0
COD001,College Jules Ferry,RUE DU CAPITAINE HAZEBROUCK 59320 HAUBOURDIN - AU DROIT DU COLLEGE DEPARTEMEN,50.613158,2.99213,1,,0,481,,0
WAM092,Agrippin,AVENUE DU MAIRE CATTEAU 59118 WAMBRECHIES -,50.68692,3.037757,1,,0,2026,,0
CIS002,Cimetiere,RUE CORNEILLE 59150 WATTRELOS - AU DROIT DU N° 16,50.713925,3.188477,1,,0,4971,,0
4CA005,4 Cantons Stade,RUE DES CARRIERES 59650 VILLENEUVE D ASCQ - SUR LA PLACE,50.605262,3.139926,1,,0,6635,,0
RFE006,Ferrer,RUE CLEMENCEAU 59790 RONCHIN -,50.604008,3.094192,1,,0,1352,,0
SGD004,Saint Gerard,RUE DE LA POTENTE 59150 WATTRELOS - ANGLE RUE DU VIEUX BUREAU,50.722509,3.187126,1,,0,6603,,0
CAP002,Pn Cartigny,RUE CHARLES CASTERMAN 59150 WATTRELOS - AU DROIT DU N° 95,50.703387,3.195981,1,,0,1487,,0
TRI001,Wasquehal Triez,RUE DE MOUVAUX 59290 WASQUEHAL - AU DROIT DU N° 21,50.691051,3.132014,1,,0,6670,,0
ZBE014,Quart. Beaulieu,RUE LÉON BLUM 59150 WATTRELOS - À L'OPPOSÉ DU 104,50.703421,3.235403,1,,0,6942,,0
ESI003,Resistance,AVENUE DE LA RÉSISTANCE 59350 SAINT ANDRE - AU DROIT DU N° 19,50.658162,3.04424,1,,0,1611,,0
CIM002,Cimaise,RUE DE LA CIMAISE 59650 VILLENEUVE D ASCQ - AU DROIT DU N° 220,50.64615,3.150811,1,,0,4333,,0
SGC001,Cimetiere,RUE MARECHAL LECLERC 59262 SAINGHIN EN MELANTOIS - A L'OPPOSE DU N°890,50.593361,3.16654,1,,0,2557,,0
VBO001,Val Boise,RUE DES FUSILLES 59650 VILLENEUVE D ASCQ - AU DROIT DU N° 363,50.608966,3.168618,1,,0,1950,,0
WAG001,Wagner,RUE DU SAPIN VERT 59150 WATTRELOS - A L OPPOSE DU N° 424,50.713301,3.185232,1,,0,2205,,0
WMI099,Hotel De Ville,59290 WASQUEHAL - A L'OPP DU MUSEE DES POMPIER,50.669637,3.130982,1,,0,2044,,0
PLC001,Place Chanzy,RUE DES DÉPORTÉS 59280 ARMENTIERES -,50.685882,2.892275,1,,0,5771,,0
DUT001,Dutrey,RUE DU GÉNÉRAL DAME 59320 HAUBOURDIN - À L'OPPOSÉ DU N° 238,50.601122,2.998386,1,,0,456,,0
LCT001,Lac De Canteleu,RUE DU 8 MAI 45 59650 VILLENEUVE D ASCQ - ANGLE RUE CARPEAUX,50.635806,3.1551,1,,0,5604,,0
SAP012,Delecourt,RUE A . DELECOURT 59150 WATTRELOS - AU DROIT DU N° 3,50.714155,3.179765,1,,0,4670,,0
CUR001,Curie,RUE LERUSTRE 59150 WATTRELOS - À L'OPPOSÉ DU N° 61,50.706319,3.239057,1,,0,2188,,0
JDL002,J. Luxembourg,RUE D ENGLOS 59320 HAUBOURDIN -,50.612685,2.972725,1,,0,461,,0
WAC001,Clemenceau,RUE COLI 59290 WASQUEHAL - A L OPPOSE DU N° 30,50.681587,3.139148,1,,0,2065,,0
BRI002,Briqueterie,RUE AUGUSTIN TELLIEZ 59290 WASQUEHAL - A L'OPPOSÉ DU N° 25,50.691508,3.148684,1,,0,7053,,0
WAT001,Centre,RUE GUSTAVE DELORY 59150 WATTRELOS - AU DROIT DU N° 18,50.703231,3.214425,1,,0,2150,,0
DHT001,Rue Duthoit,RUE DU BAS 59320 RADINGHEM EN WEPPES - AU DROIT DU N° 106,50.629002,2.898666,1,,0,9129,,0
DHT002,Rue Duthoit,RUE DU BAS 59320 RADINGHEM EN WEPPES - A L OPPOSE DU N° 106,50.629407,2.898516,1,,0,9129,,0
ZAS001,Za Du Melantois,A L'OPPOSE DU TRI POSTAL 59262 SAINGHIN EN MELANTOIS - 100 M APRES LA RUE DES SORBIER,50.588799,3.136083,1,,0,2553,,0
GUS002,Jules Guesde,PLACE ROND POINT JULES GUESDE 59280 ARMENTIERES - AU DROIT DE LA VOIX DU NORD,50.682861,2.885944,1,,0,5773,,0
MMI002,Maisons Militaires,RUE D'YPRES 59118 WAMBRECHIES -,50.69146,3.02956,1,,0,2022,,0
BRD001,Bridoux,RUE DU BAS 59320 RADINGHEM EN WEPPES - A L'OPPOSE DU N°103,50.63491,2.891666,1,,0,9128,,0
AHO001,Ct Hospitalier,BOULEVARD FAIDHERBE 59280 ARMENTIERES -,50.683602,2.870437,1,,0,6899,,0
PVL099,Pave De Lille,AVENUE DE LA MARNE 59290 WASQUEHAL - AU DROIT DU N°94,50.663619,3.130942,1,,0,2071,,0
WAS050,Centre,RUE PASTEUR 59290 WASQUEHAL - A L OPPOSE DU N° 19,50.671859,3.127248,1,,0,2087,,0
PAU002,L.A.M.,AVENUE DE CANTELEU 59650 VILLENEUVE D ASCQ - A L'OPPOSE DU N°61,50.638389,3.148414,1,,0,1995,,0
PAL002,Parc Du Lion,RUE GEORGES PHILIPPOT 59150 WATTRELOS - AU DROIT DU N°93,50.706954,3.209306,1,,0,2155,,0
AEI001,Carriere Andre,RUE JULES GUESDE 59150 WATTRELOS - AU DROIT DU N° 158,50.709102,3.230081,1,,0,2143,,0
HGA001,Gare,RUE DU MARÉCHAL JUIN 59320 HAUBOURDIN - AU DROIT DE LA GARE,50.607204,2.989924,1,,0,454,,0
RON001,Ronchin Mairie,RUE LAVOISIER 59790 RONCHIN -,50.605054,3.077039,1,,0,5558,,0
FRM002,Mairie,RUE ALFRED COUSIN 59273 FRETIN - À L'OPPOSÉ DU N° 7,50.559819,3.135099,1,,0,393,,0
RLI001,Rue De Lille,RUE DE LILLE 59280 ARMENTIERES -,50.683617,2.879275,1,,0,6962,,0
ZMO001,P.A. Du Moulin,RUE DE MARQUETTE 59118 WAMBRECHIES - A L'OPPOSE DE LIDL,50.684934,3.060277,1,,0,2031,,0
IDH002,Faidherbe,BOULEVARD FAIDHERBE 59280 ARMENTIERES - AU DROIT DE MATCH,50.682064,2.873286,1,,0,6898,,0
COC012,Comices,RUE DES COMICES 59650 VILLENEUVE D ASCQ - AU DROIT DU N° 34,50.64155,3.15329,1,,0,7060,,0
HMA001,Mairie,PLACE FREMAUX 59320 HAUBOURDIN - AU DROIT DE LA POSTE,50.610826,2.983613,1,,0,6254,,0
THI002,Place Thiers,RUE NATIONALE 59280 ARMENTIERES - AVENUE FRANÇOIS MITTERAND,50.687282,2.877917,1,,0,5887,,0
BOS001,Le Bosquiel,RUE D'ARMENTIERES 59193 ERQUINGHEM LYS -,50.678165,2.853777,1,,0,2540,,0
LBW001,Bauwens,RUE DE WATTRELOS 59115 LEERS - AU DROIT DU N° 4,50.683418,3.241665,1,,0,691,,0
DUO002,Universite Catholique,BOULEVARD VAUBAN 59000 LILLE - AU DROIT DU N° 67/69,50.632359,3.046668,1,,0,955,,0
PLN001,La Plaine,RUE DU TRIEU DE QUESNOY 59115 LEERS - A L OPPOSE DU N°12,50.67018,3.237699,1,,0,688,,0
GEY001,De Geyter,RUE DU FAUBOURG D'ARRAS 59000 LILLE -,50.604802,3.057328,1,,0,870,,0
DOA006,Douai Arras,BOULEVARD VICTOR HUGO 59000 LILLE - AU DROIT DU N° 15,50.62397,3.066982,1,,0,811,,0
UET002,Jacquet,RUE EUGENE JACQUET 59000 LILLE -,50.637337,3.086304,1,,0,2647,,0
LCB002,Colbert,BOULEVARD VAUBAN 59000 LILLE -,50.630735,3.045093,1,,0,966,,0
EXU001,Saint Exupery,RUE ARTHUR DENNETIÈRE 59250 HALLUIN - AU DROIT DU N° 26,50.778609,3.116308,1,,0,3913,,0
HIL001,Saint Hilaire,CHEMIN DE L'OISEL 59250 HALLUIN - À L'OPPOSÉ DU N° 299A,50.777856,3.141419,1,,0,3908,,0
PDP399,Porte Des Postes,59000 LILLE -,50.617947,3.050665,1,,0,7028,,0
LIG399,Gare Lille Flandres,59000 LILLE -,50.637096,3.071067,1,,0,920,,0
SIM002,Simons,RUE DU FAUBOURG DES POSTES 59000 LILLE - À L'OPPOSÉ DU N°2,50.6157,3.04842,1,,0,7137,,0
BMI002,Mairie,RUE DE WERVICQ 59166 BOUSBECQUE - AU DROIT DU 22,50.772309,3.07583,1,,0,234,,0
RUW001,Rue De Wazemmes,RUE ARTOIS 59000 LILLE -,50.622596,3.061166,1,,0,775,,0
ETE001,Papeterie,RUE LÉON SIX 59166 BOUSBECQUE - AU DROIT DE L'USINE,50.77218,3.083989,1,,0,5737,,0
HBZ001,Berlioz,ROUTE DE LINSELLES 59250 HALLUIN - ANGLE RUE HECTOR BERLIOZ,50.777382,3.114592,1,,0,5124,,0
HOT001,L'Octroi,ROUTE DE LA LYS 59250 HALLUIN - À L'OPPOSÉ DU N° 254,50.776537,3.098934,1,,0,447,,0
CIE098,Madeleine Caulier,PLACE MADELEINE CAULIER 59000 LILLE - AU DROI DE LA STATION DE METRO,50.636514,3.087406,1,,0,774,,0
EUR098,Lille Europe,AVENUE LECORBUSIER 59000 LILLE - AU DROIT DE LA GARE,50.639583,3.076774,1,,0,7536,,0
RUW002,Rue De Wazemmes,RUE ARTOIS 59000 LILLE -,50.623017,3.061271,1,,0,775,,0
MTT005,Mont De Terre,RUE DE ST AMAND 59000 LILLE - A L'OPP DU 21,50.622306,3.091593,1,,0,7108,,0
PDP012,Porte Des Postes,BOULEVARD DE METZ 59000 LILLE - AU DROIT DE LA CAF,50.618401,3.048261,1,,0,7028,,0
MNT098,Montebello,BOULEVARD MONTEBELLO 59000 LILLE - AU DROIT DE STATION DE METRO,50.622084,3.045775,1,,0,946,,0
LCD002,Chasseurs De Driant,AVENUE BETHOVEN 59000 LILLE - AU DROIT DE LA MAIRIE,50.619352,3.03399,1,,0,5999,,0
CIE099,Madeleine Caulier,PLACE MADELEINE CAULIER 59000 LILLE - A L'OPP DU METRO,50.636504,3.087519,1,,0,774,,0
BVI001,Basse Ville,ROUTE DE NEUVILLE 59250 HALLUIN - AU DROIT DU N° 180,50.771257,3.139742,1,,0,443,,0
BTL002,Boutillerie,AVENUE DE LA BOUTILLERIE 59320 SEQUEDIN - AU DROIT DU MAGASIN TOYS R US,50.628552,2.969683,1,,0,1691,,0
NOX002,Le Bois Habite,BOULEVARD PDT HOOVER 59000 LILLE -,50.627233,3.079299,1,,0,7112,,0
PRR001,Porte D'Arras,BOULEVARD D'ALSACE 59000 LILLE - À L'ANGLE PL JACQUES FEBVRIER,50.617755,3.062055,1,,0,866,,0
HUG002,Victor Hugo,RUE DE WATTRELOS 59115 LEERS - AU DROIT DU N° 6,50.682439,3.24433,1,,0,709,,0
GNA001,Montagnards,RUE DE LANNOY 59000 LILLE -,50.634327,3.097317,1,,0,807,,0
PRR002,Porte D'Arras,RUE ARTOIS 59000 LILLE - AU DROIT DU N° 195,50.618316,3.06126,1,,0,866,,0
FBG004,Faubourg D'Arras,RUE DU  FAUBOURG D'ARRAS 59000 LILLE - AU DROIT DU N° 18,50.613492,3.062388,1,,0,806,,0
HUG011,Victor Hugo,RUE VICTOR HUGO 59115 LEERS - A L OPPOSE DU N° 46,50.682688,3.245803,1,,0,709,,0
HRI002,Les Riez,RUE ROGER SALENGRO 59320 HALLENNES LEZ HAUBOURDIN - A L'OPPOSE DU N°46,50.612447,2.966758,1,,0,402,,0
CHR001,Chu-Centre O. Lambret,AVENUE OSCAR LAMBRET 59000 LILLE - A L'ARRIERE DE LA STATION,50.613177,3.036202,1,,0,7214,,0
DOA005,Douai Arras,BOULEVARD VICTOR HUGO 59000 LILLE - AU DROIT DU CRÉDIT AGRICOLE,50.624283,3.067114,1,,0,811,,0
BFO001,Bellefontaine,RUE DE LILLE 59250 HALLUIN - AU DROIT DU N° 283,50.771022,3.121833,1,,0,437,,0
THV001,Thionville,RUE DE THIONVILLE 59000 LILLE -,50.642962,3.066653,1,,0,2621,,0
ROH002,Hotel De Ville,RUE MARTHE NOLLET 59250 HALLUIN - AU DROIT DU N°11,50.7825,3.125027,1,,0,7133,,0
LIG398,Gare Lille Flandres,59000 LILLE -,50.637096,3.071067,1,,0,920,,0
PDP398,Porte Des Postes,BOULEVARD DE STRASBOURG 59000 LILLE -,50.617947,3.050665,1,,0,7028,,0
DDZ001,Rue Des Duriez,RUE DES DURIEZ 59420 MOUVAUX - À L'OPPOSÉ DU N°45,50.695313,3.138719,1,,0,5853,,0
CHR063,Chu-Centre O. Lambret,AVENUE OSCAR LAMBRET 59000 LILLE - AU DROIT DE STATION DE METRO,50.613111,3.036681,1,,0,7214,,0
3SU032,Trois Suisses,AVENUE DE LA MARNE 59420 MOUVAUX - AU DROIT DU N° 6 A 8,50.69875,3.138393,1,,0,1239,,0
MUC002,Muchembus,AVENUE DU MUCHEMBUS 59320 SEQUEDIN - A L'OPPOSE DU N° 12,50.625508,2.984099,1,,0,1697,,0
SIM003,Simons,RUE DU FAUBOURG DES POSTES 59000 LILLE - AU DROIT DES N°18-20,50.614625,3.048052,1,,0,7137,,0
RTA001,Artois,RUE BRULE MAISON 59000 LILLE -,50.626145,3.061655,1,,0,757,,0
GID002,Gide,RUE DE CANNES 59000 LILLE -,50.606716,3.044415,1,,0,840,,0
LCD004,Chasseurs De Driant,AVENUE BEETHOVEN 59000 LILLE - CÔTÉ ÉCOLE SAMAIN-TRULIN,50.618246,3.031282,1,,0,5999,,0
COR004,Cormontaigne,BOULEVARD MONTEBELLO 59000 LILLE - AU DROIT DU N°2,50.625647,3.040777,1,,0,809,,0
HAL001,Centre Ville,RUE DE LILLE 59250 HALLUIN - AU DROIT DU N° 77,50.783083,3.126323,1,,0,425,,0
CMA001,Marequaix,ROUTE NATIONALE 59152 CHERENG - AU DROIT DU N° 188,50.609736,3.214209,1,,0,246,,0
EGO004,Eglise Du Colbras,RUE DE LA LYS 59250 HALLUIN - AU DROIT DE L ' EGLISE,50.784301,3.112493,1,,0,422,,0
HCM002,Cimetiere,RUE DE L'EGALITE 59320 HALLENNES LEZ HAUBOURDIN - A L'OPPOSE DU CIMETIERE,50.609704,2.953824,1,,0,403,,0
RDH002,Rue Du Hem,RUE DU HEM 59320 SEQUEDIN -,50.63181,2.984871,1,,0,5970,,0
BMI001,Mairie,RUE DE WERVICQ 59166 BOUSBECQUE - AU DROIT DE LA MAIRIE,50.772209,3.076139,1,,0,234,,0
PDV002,Porte De Valenciennes,BOULEVARD DE BELFORT 59000 LILLE - A L'OPPOSE DE LA STATION METRO,50.621411,3.079354,1,,0,965,,0
2NA001,2 Nations,AVENUE ABBE LEMIRE 59250 HALLUIN - AU DROIT DE KING JOUET,50.787781,3.139216,1,,0,5898,,0
HRM001,L'Harmonieuse,RUE DES FRÈRES MARTEL 59250 HALLUIN - AU CROISEMENT RUE ROUGE PORTE,50.784181,3.135551,1,,0,3906,,0
HUG012,Victor Hugo,RUE VICTOR HUGO 59115 LEERS - AU DROIT DU N° 28,50.682173,3.245101,1,,0,709,,0
EBA002,Jb Lebas,BOULEVARD J-B LEBAS (LATERALE2) 59000 LILLE - AU DROIT DU COLLEGE JEAN MACE,50.625845,3.068434,1,,0,838,,0
SEE002,Sequedin Eglise,RUE DU PONT 59320 SEQUEDIN -,50.622985,2.986266,1,,0,5665,,0
LPC099,Bois Blancs,59000 LILLE -,50.634125,3.030981,1,,0,971,,0
PIN002,Papinerie,RUE DE LA PLAINE 59115 LEERS - 20M APRES RUE DE LA PAPINERIE,50.673491,3.235063,1,,0,6951,,0
SED001,Stele Des Enfant,RUE DES FRERES MARTEL 59250 HALLUIN - A LOPPOSE DU N° 32,50.782592,3.134408,1,,0,2691,,0
PNE001,Piscine,ROUTE DE NEUVILLE 59250 HALLUIN - AU DROIT DU N° 1,50.777989,3.130585,1,,0,4729,,0
PTU001,Pasteur,RUE PASTEUR 59250 HALLUIN - A L OPPOSE DU N° 4C,50.778881,3.125634,1,,0,2693,,0
TRI021,Triez,AVENUE DE LA MARNE 59420 MOUVAUX - AU DROIT DU N° 137,50.692767,3.131547,1,,0,2588,,0
HPE001,La Pepiniere,RUE DU GÉNÉRAL DE GAULLE 59320 HALLENNES LEZ HAUBOURDIN - AU DROIT DU N° 61,50.611422,2.96893,1,,0,462,,0
ERE001,Repos,RUE VICTOR HUGO 59115 LEERS - AU DROIT DU N° 44,50.683001,3.249564,1,,0,684,,0
HOT002,L'Octroi,ROUTE DE LA LYS 59250 HALLUIN - AU DROIT DU N° 254,50.776611,3.098624,1,,0,447,,0
MTT002,Mont De Terre,PLACE DU MONT DE TERRE 59000 LILLE - PRES DU SPLENDIDE,50.623173,3.090605,1,,0,7108,,0
CAL008,Chu-Eurasante,RUE DU PROFESSEUR LAGUESSE 59000 LILLE - AU DROIT DE LA STATION 5,50.607913,3.039103,1,,0,974,,0
VTO001,Vert Touquet,RUE DU VERT TOUQUET 59320 SEQUEDIN - AU DROIT DU N° 25,50.625172,2.984926,1,,0,5666,,0
IXR001,Mirabeau,RUE DU MARECHAL LECLERC 59115 LEERS - A L'OPPOSE DU N° 189,50.687223,3.220258,1,,0,693,,0
NAT003,Nationale,BOULEVARD DE LA LIBERTE 59000 LILLE -,50.634354,3.056936,1,,0,911,,0
LOD002,La Fonderie,BOULEVARD EMILE ZOLA 59170 CROIX - AU DROIT DU N° 2 BIS,50.675539,3.144909,1,,0,300,,0
LFU002,Fulton,RUE D'ISLY 59000 LILLE -,50.623556,3.037687,1,,0,969,,0
FSL002,Isly,RUE D'ISLY 59420 MOUVAUX - À L'OPPOSÉ DU N° 8,50.695526,3.130673,1,,0,1245,,0
VEL001,Le Velo,RUE DE RAVENNES 59420 MOUVAUX - A L'OPPOSE DU N° 38,50.711364,3.12687,1,,0,5849,,0
NAT004,Nationale,RUE NATIONALE 59000 LILLE - AU DROIT DU N°126,50.634358,3.056132,1,,0,911,,0
CHQ001,Rue Du Port,RUE NATIONALE 59000 LILLE - AU DROIT DU N°234,50.631261,3.048782,1,,0,950,,0
PCO001,Petite Couture,RUE DU CHEMIN NOIR 59320 SEQUEDIN -,50.628693,2.982222,1,,0,1689,,0
MCX001,Tanneurs,RUE DU MOLINEL 59000 LILLE - AU DROIT DU N°106,50.633458,3.065809,1,,0,800,,0
MDL098,Mairie De Lille,RUE SAINT SAUVEUR 59000 LILLE - AU DROIT DE LA STATION METRO,50.632422,3.071125,1,,0,935,,0
ETZ001,Frometz,RUE DE SANTES 59320 HALLENNES LEZ HAUBOURDIN - AU DROIT D'UN ESPACE VERT,50.607027,2.968748,1,,0,9144,,0
ISL001,Isly,RUE D'ISLY 59000 LILLE -,50.621381,3.035231,1,,0,944,,0
DFI003,Lille Fives,RUE PIERRE LEGRAND 59000 LILLE -,50.632358,3.089304,1,,0,7851,,0
CSK001,Caserne Kleber,RUE DU PONT NEUF 59000 LILLE - DEVANT LA CASERNE MILITAIRE,50.64547,3.065702,1,,0,7833,,0
STM002,St Maurice,RUE ST-GABRIEL 59000 LILLE - DEVANT LA MAIRIE DE QUARTIER,50.64139,3.086436,1,,0,847,,0
COP002,Colpin,FACADE DE L'ESPLANADE 59000 LILLE - À L'OPPOSÉ DU N° 34BIS,50.641739,3.053375,1,,0,762,,0
SEQ002,Sequedin Centre,RUE DU MARAIS 59320 SEQUEDIN -,50.622436,2.988275,1,,0,5663,,0
HDO002,Douane,RUE DE LA LYS 59250 HALLUIN - AU DROIT DU N° 5,50.786367,3.126121,1,,0,432,,0
LCI001,Wagner,RUE DE CANNES 59000 LILLE - À L'OPPOSÉ DU N°341,50.605502,3.052659,1,,0,4696,,0
CMA002,Marequaix,ROUTE NATIONALE 59152 CHERENG - A L'OPPOSE DU N° 184,50.609841,3.214563,1,,0,246,,0
REP005,République Beaux-Arts,BOULEVARD DE LA LIBERTE 59000 LILLE - A L'OPPOSÉ DU N° 151,50.631389,3.062352,1,,0,773,,0
MCX002,Tanneurs,RUE DU MOLINEL 59000 LILLE - AU DROIT DU N°115,50.633245,3.065496,1,,0,800,,0
PRR098,Porte D'Arras,BOULEVARD D'ALSACE 59000 LILLE - FACE A LA STATION METRO,50.617583,3.062349,1,,0,866,,0
ARB002,Arbrisseau,RUE RICHARD WAGNER 59000 LILLE -,50.605708,3.049729,1,,0,846,,0
ZIL001,Parc D'Activités,RUE DE LA LYS 59115 LEERS - ANGLE RUE DE LA PLAINE,50.676685,3.232522,1,,0,9037,,0
LCB005,Colbert,BOULEVARD VAUBAN 59000 LILLE - AU DROIT DES N° 110-114,50.630309,3.044269,1,,0,966,,0
LPC080,Bois Blancs,AVENUE MARX DORMOY 59000 LILLE - AU DROIT DE L'HÔPITAL,50.633772,3.031681,1,,0,971,,0
LDV001,De Vinci,RUE DE WATTRELOS 59115 LEERS - AU DROIT DU N° 59,50.685935,3.238505,1,,0,696,,0
BTL001,Boutillerie,AVENUE DE LA BOUTILLERIE 59320 SEQUEDIN - A L'OPPOSÉ DU GARAGE RENAULT,50.628511,2.968921,1,,0,1691,,0
TRI032,Triez,AVENUE DE LA MARNE 59420 MOUVAUX - AU DROIT DU N° 118 BIS,50.692359,3.130834,1,,0,2588,,0
HDO003,Douane,RUE DE LA LYS 59250 HALLUIN - AU DROIT DE LA PLACE,50.786531,3.125741,1,,0,432,,0
CMS001,Centre Medico Social,BOULEVARD EMILE ZOLA 59170 CROIX - AU DROIT DU N° 239,50.680928,3.153368,1,,0,281,,0
BLE004,Lycee Pasteur,RUE CANNONIERS 59000 LILLE -,50.640815,3.068752,1,,0,7846,,0
LIG091,Gare Lille Flandres,PLACE DES BUISSES 59000 LILLE - AU DROIT DE LA STATION METRO,50.63709,3.070545,1,,0,920,,0
MEM001,Mermoz,RUE MERMOZ 59000 LILLE - AU DROIT DE LA MAIRIE QUARTIER,50.628626,3.0246,1,,0,822,,0
UET001,Jacquet,RUE EUGENE JACQUET 59000 LILLE - A L'OPP DU N°60,50.637442,3.083767,1,,0,2647,,0
AUG001,Augereau,RUE DU FAUBOURG DE BETHUNE 59000 LILLE -,50.617893,3.028598,1,,0,896,,0
DFI099,Fives,RUE PIERRE LEGRAND 59000 LILLE - AU DROIT DE LA STATION,50.633023,3.090556,1,,0,778,,0
EEG001,Coeur De Ville,RUE ROGER SALENGRO 59115 LEERS - AU DROIT DU N° 13,50.678204,3.245735,1,,0,8058,,0
BRT001,Rue Briqueterie,RUE NOUVELLE 59420 MOUVAUX - AU DROIT DU N° 100,50.691891,3.14081,1,,0,7735,,0
REP051,Valmy,59000 LILLE -,50.630449,3.065032,1,,0,9104,,0
VIE004,Mont Fleuri,ROUTE DE NEUVILLE 59250 HALLUIN - AU DROIT DU N° 69,50.775863,3.134852,1,,0,439,,0
PDP055,Porte Des Postes,PLACE BARTHELEMY DOREZ 59000 LILLE -,50.618586,3.05042,1,,0,7028,,0
POD001,Porte De France,RUE VICTOR HUGO 59115 LEERS - A L'OPPOSE DU N° 84,50.684157,3.254541,1,,0,686,,0
DMO001,Deux Moulins,BOULEVARD ÉMILE ZOLA 59170 CROIX - AU DROIT DU MAGASIN ALDI,50.679657,3.151682,1,,0,287,,0
CXM099,Mairie De Croix,RUE JEAN JAURES 59170 CROIX - AU DROIT DE LA STATION,50.679064,3.155921,1,,0,7017,,0
